x,y,z,name,phi,kx,facies,ntg,prod
40,240,0.0,0,0.0603958,24.3198,1.0,0,0.0462864350838
40,240,6.0,0,0.0506429,28.6949,3.0,0,0.0388119540148
40,240,12.0,0,0.0472811,76.8643,1.0,0,0.036235558447
40,240,18.0,0,0.0543892,28.7117,1.0,0,0.0416831092169
40,240,24.0,0,0.0447077,30.4736,1.0,0,0.0342633409442
40,240,30.0,0,0.0504697,33.0403,1.0,0,0.038679283077
40,240,36.0,0,0.0446423,26.0253,1.0,0,0.0342132357532
40,240,42.0,0,0.0487564,26.3447,1.0,0,0.0373661783701
40,240,48.0,0,0.0390271,8.04861,1.0,1,0.0299098136591
40,240,54.0,0,0.02,28,1.0,1,0.0153277108769
40,240,60.0,0,0.0208216,23.9977,1.0,0,0.0159574068917
40,240,66.0,0,0.02,19.7144,1.0,0,0.0153277108769
40,240,72.0,0,0.050974,8.04861,1.0,1,0.039065750347
40,240,78.0,0,0.02,23.7764,2.0,0,0.0153277108769
40,240,84.0,0,0.02,24.9875,1.0,0,0.0153277108769
40,240,90.0,0,0.02,23.5927,1.0,0,0.0153277108769
40,240,96.0,0,0.0207569,151.441,1.0,0,0.015907761926
40,240,102.0,0,0.0544942,35.5637,1.0,1,0.041763546495
40,240,108.0,0,0.0443711,25.8557,1.0,0,0.0340053909607
40,240,114.0,0,0.0466116,37.2624,3.0,1,0.035722459443
40,240,120.0,0,0.0523356,76.6387,4.0,0,0.0401092727444
40,240,126.0,0,0.0567641,28.6856,1.0,0,0.0435031630179
40,240,132.0,0,0.0569853,38.3963,1.0,0,0.0436727275552
40,240,138.0,0,0.0590848,27.9554,4.0,0,0.0452817620973
40,240,144.0,0,0.0554158,47.5628,2.0,0,0.0424699013033
40,240,150.0,0,0.0328372,44.7825,4.0,1,0.0251659633261
40,240,156.0,0,0.0324292,49.2652,1.0,1,0.0248532435469
40,240,162.0,0,0.0725815,39.9077,4.0,1,0.0556254464871
40,240,168.0,0,0.0314223,29.7269,1.0,0,0.024081562114
40,240,174.0,0,0.0326506,53.8021,2.0,1,0.0250229331671
40,240,180.0,0,0.0328018,29.2491,4.0,0,0.0251388509041
40,240,186.0,0,0.0745477,54.3632,2.0,0,0.0571322599621
40,240,192.0,0,0.081536,87.0046,2.0,0,0.062488011703
40,240,198.0,0,0.0769557,58.7891,2.0,0,0.0589777689781
40,240,204.0,0,0.0890821,88.0877,2.0,0,0.0682712611098
40,240,210.0,0,0.0563558,66.9462,1.0,0,0.0431902494776
40,240,216.0,0,0.0558116,65.5323,1.0,0,0.0427732312518
40,240,222.0,0,0.084418,68.051,2.0,0,0.0646967052727
40,240,228.0,0,0.0435958,82.6159,1.0,0,0.0334112054578
40,240,234.0,0,0.0771768,74.8474,3.0,0,0.0591471830715
40,240,240.0,0,0.0786024,89.8956,1.0,1,0.0602397384188
40,240,246.0,0,0.0752889,81.9972,2.0,0,0.0577002877167
40,240,252.0,0,0.0935422,91.7838,1.0,0,0.0716893635523
40,240,258.0,0,0.0236814,74.4213,2.0,0,0.0181490667535
40,240,264.0,0,0.040864,65.1443,2.0,0,0.0313175837502
40,240,270.0,0,0.0501143,85.4057,2.0,0,0.038406903477
40,240,276.0,0,0.109646,90.3472,4.0,1,0.0840307282296
40,240,282.0,0,0.102433,92.3868,1.0,1,0.0785029284087
40,240,288.0,0,0.0760873,136.462,2.0,0,0.0583121873524
40,240,294.0,0,0.107811,123.598,2.0,1,0.0826249615779
40,240,300.0,0,0.11636,145.799,2.0,1,0.0891763489011
40,240,306.0,0,0.132838,240.182,2.0,1,0.10180542014
40,240,312.0,0,0.145249,271.486,1.0,1,0.111317015489
40,240,318.0,0,0.138542,213.736,3.0,1,0.106176581586
40,240,324.0,0,0.181742,214.014,2.0,1,0.139284223341
40,240,330.0,0,0.144215,287.721,3.0,1,0.11052447181
