x,y,z,name,phi,kx,facies,ntg,prod
720,560,0.0,0,0.066937,7.59685,1.0,0,0.050169128454
720,560,6.0,0,0.02,43.05,1.0,1,0.014989945907
720,560,12.0,0,0.0676849,7.13267,1.0,0,0.0507296270937
720,560,18.0,0,0.0259358,7.82968,1.0,0,0.0194387972302
720,560,24.0,0,0.0203868,6.01157,1.0,0,0.0152798570646
720,560,30.0,0,0.0343536,8.05382,1.0,0,0.025747921237
720,560,36.0,0,0.0208048,6.62771,1.0,0,0.015593172389
720,560,42.0,0,0.0696508,6.93153,1.0,0,0.0522030916942
720,560,48.0,0,0.02,6.58437,1.0,0,0.014989945907
720,560,54.0,0,0.0211654,7.58763,1.0,1,0.0158634273464
720,560,60.0,0,0.0217855,19.3502,4.0,0,0.0163281764852
720,560,66.0,0,0.0246165,6.01157,1.0,0,0.018449998785
720,560,72.0,0,0.0717531,20.8243,1.0,0,0.0537787565
720,560,78.0,0,0.0694221,28.5577,1.0,0,0.0520316395243
720,560,84.0,0,0.0774767,46.2424,1.0,0,0.0580685971756
720,560,90.0,0,0.0731217,52.3749,1.0,0,0.054804512937
720,560,96.0,0,0.0359922,51.1791,1.0,0,0.0269760686407
720,560,102.0,0,0.0728056,56.3502,1.0,0,0.0545676245208
720,560,108.0,0,0.0409567,65.5162,1.0,0,0.0306969037021
720,560,114.0,0,0.0478305,65.5162,1.0,0,0.0358488241973
720,560,120.0,0,0.0661335,65.5162,2.0,0,0.0495668449027
720,560,126.0,0,0.0617601,65.5162,2.0,0,0.0462890081163
720,560,132.0,0,0.0799404,65.5162,1.0,0,0.0599150777502
720,560,138.0,0,0.0556684,65.5162,2.0,0,0.0417233439013
720,560,144.0,0,0.0846468,65.5162,2.0,0,0.0634425367931
720,560,150.0,0,0.086387,65.5162,2.0,0,0.064746834249
720,560,156.0,0,0.0846573,65.5162,1.0,0,0.0634503916104
720,560,162.0,0,0.0867101,51.2141,2.0,0,0.0649890208909
720,560,168.0,0,0.103357,65.5162,2.0,1,0.0774659835454
720,560,174.0,0,0.103178,29.5199,2.0,1,0.0773318959146
720,560,180.0,0,0.102882,265.116,2.0,1,0.0771100783496
720,560,186.0,0,0.102389,117.943,2.0,1,0.0767400586569
720,560,192.0,0,0.0894055,136.266,2.0,1,0.0670091646116
720,560,198.0,0,0.0993345,116.306,2.0,0,0.0744509612132
720,560,204.0,0,0.0984462,121.833,2.0,0,0.0737851735002
720,560,210.0,0,0.101217,144.607,2.0,1,0.0758615992027
720,560,216.0,0,0.0997222,279.347,2.0,0,0.074741503227
720,560,222.0,0,0.105031,120.084,2.0,1,0.0787201851118
720,560,228.0,0,0.0792555,137.567,2.0,0,0.0594017778884
720,560,234.0,0,0.0756734,126.153,2.0,1,0.0567170450815
720,560,240.0,0,0.0772179,96.9233,2.0,0,0.057874598127
720,560,246.0,0,0.0998075,95.6002,2.0,0,0.0748054675134
720,560,252.0,0,0.117688,153.743,2.0,1,0.088207025462
720,560,258.0,0,0.0835879,90.7851,2.0,0,0.0626488987317
720,560,264.0,0,0.082588,90.927,2.0,0,0.0618994815227
720,560,270.0,0,0.0818913,99.3718,1.0,0,0.0613773176736
720,560,276.0,0,0.0834607,94.891,2.0,0,0.0625535903076
720,560,282.0,0,0.126933,171.626,2.0,1,0.0951360317714
720,560,288.0,0,0.0824379,215.43,2.0,0,0.0617870079503
720,560,294.0,0,0.0833039,173.447,2.0,1,0.0624360338169
720,560,300.0,0,0.143813,226.955,3.0,1,0.107787542324
720,560,306.0,0,0.146446,226.328,3.0,0,0.109761183766
720,560,312.0,0,0.172481,281.445,3.0,1,0.12927434093
720,560,318.0,0,0.174762,277.425,3.0,1,0.130983779702
720,560,324.0,0,0.175746,335.555,3.0,1,0.13172144717
720,560,330.0,0,0.168037,335.638,2.0,1,0.125942915217
720,560,336.0,0,0.173738,351.122,2.0,0,0.130216403686
720,560,342.0,0,0.172934,344.49,3.0,1,0.129613373462
720,560,348.0,0,0.167915,298.892,3.0,1,0.125851786515
720,560,354.0,0,0.16727,381.075,3.0,0,0.125368479573
720,560,360.0,0,0.144755,372.884,3.0,1,0.108493848075
720,560,366.0,0,0.128346,370.78,3.0,1,0.096194713698
720,560,372.0,0,0.174517,343.332,4.0,1,0.130800311374
720,560,378.0,0,0.166414,301.212,3.0,1,0.124727191799
720,560,384.0,0,0.187448,299.624,3.0,1,0.140491603772
720,560,390.0,0,0.18213,282.226,3.0,0,0.136506088479
720,560,396.0,0,0.151652,285.059,1.0,1,0.113663065556
720,560,402.0,0,0.176219,350.899,3.0,1,0.132075702718
720,560,408.0,0,0.149893,329.617,3.0,1,0.11234432432
720,560,414.0,0,0.15112,347.119,1.0,1,0.113263828328
720,560,420.0,0,0.174589,341.358,1.0,1,0.130853841605
720,560,426.0,0,0.179974,394.392,3.0,1,0.13488977176
720,560,432.0,0,0.177733,320.387,4.0,1,0.133210063794
720,560,438.0,0,0.161297,335.399,3.0,1,0.120891549401
720,560,444.0,0,0.162054,331.627,3.0,0,0.12145886995
720,560,450.0,0,0.167524,337.726,3.0,1,0.125558670242
720,560,456.0,0,0.171892,333.493,3.0,1,0.128832396042
720,560,462.0,0,0.180326,373.623,3.0,1,0.135154067564
720,560,468.0,0,0.176494,362.44,4.0,0,0.132281911326
720,560,474.0,0,0.177301,331.666,3.0,1,0.132886610295
720,560,480.0,0,0.166515,347.104,3.0,1,0.124802177845
720,560,486.0,0,0.148618,319.844,3.0,1,0.111388425819
720,560,492.0,0,0.180778,385.227,3.0,1,0.135492776462
720,560,498.0,0,0.103983,290.616,3.0,1,0.0779347922631
720,560,504.0,0,0.0933062,249.656,3.0,0,0.0699327784055
720,560,510.0,0,0.123943,263.273,3.0,1,0.0928950969963
720,560,516.0,0,0.149412,328.141,2.0,1,0.11198369659
720,560,522.0,0,0.187829,328.494,3.0,1,0.140777261808
720,560,528.0,0,0.155141,247.427,3.0,1,0.116277945686
720,560,534.0,0,0.104639,310.775,3.0,1,0.0784262873095
720,560,540.0,0,0.157547,301.86,3.0,1,0.11808103174
720,560,546.0,0,0.166358,354.723,3.0,1,0.124684793302
720,560,552.0,0,0.192478,362.585,3.0,1,0.144261824503
720,560,558.0,0,0.196457,433.92,3.0,1,0.147244362784
720,560,564.0,0,0.181075,427.638,3.0,1,0.135715055918
720,560,570.0,0,0.196118,405.93,3.0,1,0.146989817436
720,560,576.0,0,0.201548,421.892,3.0,0,0.15106001459
720,560,582.0,0,0.200185,401.007,2.0,1,0.150038414312
720,560,588.0,0,0.197231,466.219,2.0,1,0.147824345865
720,560,594.0,0,0.204801,407.616,4.0,1,0.153497763975
720,560,600.0,0,0.200024,507.379,3.0,1,0.149917107797
720,560,606.0,0,0.197972,454.577,3.0,1,0.14837970343
720,560,612.0,0,0.210885,406.418,3.0,1,0.158057873219
720,560,618.0,0,0.207023,441.689,2.0,1,0.155163305748
720,560,624.0,0,0.212503,624.657,3.0,1,0.159270425882
720,560,630.0,0,0.211709,526.559,3.0,1,0.158675041548
720,560,636.0,0,0.213874,518.669,3.0,1,0.160298265953
720,560,642.0,0,0.214722,530.047,3.0,1,0.160933770616
720,560,648.0,0,0.227514,515.321,3.0,1,0.170520793271
720,560,654.0,0,0.225498,429.348,4.0,1,0.169010106108
720,560,660.0,0,0.226403,511.364,4.0,1,0.169688619282
720,560,666.0,0,0.210035,453.307,1.0,1,0.157420307289
720,560,672.0,0,0.214722,445.516,4.0,1,0.160933770616
720,560,678.0,0,0.19985,519.411,4.0,1,0.149786944248
720,560,684.0,0,0.215906,491.905,4.0,1,0.161820617158
720,560,690.0,0,0.230641,550.478,4.0,0,0.172864433193
720,560,696.0,0,0.226768,624.657,4.0,1,0.169962176997
720,560,702.0,0,0.214722,515.299,4.0,1,0.160933770616
720,560,708.0,0,0.251475,601.23,4.0,1,0.188479697266
720,560,714.0,0,0.249324,484.141,4.0,0,0.186867938214
720,560,720.0,0,0.253485,520.198,2.0,1,0.189986684402
720,560,726.0,0,0.264024,450.192,4.0,0,0.197884971331
720,560,732.0,0,0.214722,478.125,4.0,1,0.160933770616
720,560,738.0,0,0.227283,551.341,4.0,1,0.170348242892
720,560,744.0,0,0.169503,607.558,4.0,1,0.127042156593
720,560,750.0,0,0.1153,578.059,2.0,1,0.0864173727305
720,560,756.0,0,0.0627098,531.054,1.0,1,0.0470008619349
720,560,762.0,0,0.0644795,624.657,1.0,1,0.0483272266578
720,560,768.0,0,0.0558779,515.226,1.0,0,0.0418803470279
720,560,774.0,0,0.0497244,588.507,1.0,0,0.0372682876707
720,560,780.0,0,0.0504798,48.982,1.0,0,0.0378344837632
720,560,786.0,0,0.0509531,32.2864,4.0,0,0.0381891773651
720,560,792.0,0,0.0644795,31.7669,2.0,0,0.0483272266578
720,560,798.0,0,0.0500056,41.2511,1.0,1,0.0374790911102
720,560,804.0,0,0.0499236,86.6768,1.0,0,0.0374175736385
720,560,810.0,0,0.02,34.8232,1.0,0,0.014989945907
720,560,816.0,0,0.02,93.0598,1.0,1,0.014989945907
720,560,822.0,0,0.0644795,6.01157,1.0,0,0.0483272266578
720,560,828.0,0,0.0421185,34.18,1.0,0,0.0315676838896
720,560,834.0,0,0.0448507,33.9408,1.0,0,0.0336154938107
720,560,840.0,0,0.0494018,6.01157,1.0,0,0.0370265037793
720,560,846.0,0,0.0573701,34.2418,1.0,1,0.0429987571109
720,560,852.0,0,0.0644795,33.9113,1.0,0,0.0483272266578
720,560,858.0,0,0.0494263,40.2206,1.0,1,0.0370448533788
720,560,864.0,0,0.0463986,35.5863,1.0,0,0.0347756267698
720,560,870.0,0,0.0631041,33.7651,1.0,1,0.0472963357843
720,560,876.0,0,0.0697459,35.0321,2.0,1,0.0522743867282
720,560,882.0,0,0.0647194,41.1367,1.0,1,0.0485069943755
720,560,888.0,0,0.0444023,33.114,1.0,0,0.0332794080448
720,560,894.0,0,0.0562043,62.515,1.0,0,0.0421249801447
720,560,900.0,0,0.0643919,63.6913,1.0,0,0.0482615251315
720,560,906.0,0,0.0633669,64.5689,1.0,0,0.047493300426
720,560,912.0,0,0.0669845,16.9437,1.0,1,0.0502047137425
720,560,918.0,0,0.0740049,52.8423,1.0,0,0.0554664733642
720,560,924.0,0,0.0691896,57.8048,1.0,0,0.0518574031461
720,560,930.0,0,0.0672555,67.2609,4.0,1,0.0504078367821
720,560,936.0,0,0.0622223,55.1917,4.0,0,0.0466354519719
720,560,942.0,0,0.0725879,55.1356,2.0,0,0.0544043988342
720,560,948.0,0,0.0777728,67.214,2.0,0,0.0582905378889
720,560,954.0,0,0.0445679,70.0095,2.0,0,0.0334035530399
720,560,960.0,0,0.0685708,62.8687,2.0,0,0.0513936381881
720,560,966.0,0,0.0644326,6.01157,1.0,0,0.0482920484175
720,560,972.0,0,0.0766271,75.0969,2.0,0,0.0574317804975
720,560,978.0,0,0.076736,78.5685,2.0,0,0.0575134563202
720,560,984.0,0,0.0731946,81.3683,2.0,1,0.0548591358847
720,560,990.0,0,0.069514,64.8477,4.0,0,0.0521005642908
720,560,996.0,0,0.0665448,118.19,2.0,0,0.0498751383788
720,560,1002.0,0,0.0793712,81.3616,2.0,0,0.0594885158312
720,560,1008.0,0,0.0762422,82.7825,2.0,0,0.0571433161855
720,560,1014.0,0,0.075879,82.0184,3.0,0,0.056871127502
720,560,1020.0,0,0.0789606,83.3023,2.0,0,0.0591807196275
720,560,1026.0,0,0.072062,281.811,2.0,0,0.0540102679723
720,560,1032.0,0,0.0864914,66.6019,2.0,1,0.0648250596751
720,560,1038.0,0,0.0907322,73.9919,2.0,0,0.0680035522216
720,560,1044.0,0,0.122837,81.6912,2.0,1,0.0920660040237
720,560,1050.0,0,0.107689,71.4386,3.0,1,0.0807123493087
720,560,1056.0,0,0.118427,177.884,2.0,1,0.0887605244409
720,560,1062.0,0,0.108964,66.7787,2.0,0,0.0816682829007
720,560,1068.0,0,0.113369,62.0988,2.0,1,0.0849698432507
720,560,1074.0,0,0.107138,155.595,1.0,1,0.0802993263265
720,560,1080.0,0,0.108545,164.123,2.0,0,0.0813540025895
720,560,1086.0,0,0.121118,170.712,2.0,1,0.0907776398573
720,560,1092.0,0,0.118938,207.114,4.0,1,0.0891433423539
720,560,1098.0,0,0.116648,177.329,2.0,1,0.0874273435782
720,560,1104.0,0,0.0999357,161.228,2.0,0,0.0749015495725
720,560,1110.0,0,0.118915,198.547,2.0,1,0.0891262250837
720,560,1116.0,0,0.123056,190.894,2.0,0,0.092230402355
720,560,1122.0,0,0.129809,231.265,2.0,1,0.0972918305867
720,560,1128.0,0,0.124589,216.483,2.0,1,0.0933790443308
720,560,1134.0,0,0.151034,211.188,2.0,1,0.113199356072
720,560,1140.0,0,0.136136,244.352,2.0,0,0.102033227844
720,560,1146.0,0,0.136138,210.674,4.0,0,0.102034927042
720,560,1152.0,0,0.141275,212.28,2.0,1,0.105885036211
720,560,1158.0,0,0.137339,163.611,1.0,1,0.102935549573
720,560,1164.0,0,0.138309,259.87,2.0,1,0.103662082518
720,560,1170.0,0,0.13907,232.245,2.0,1,0.10423263156
720,560,1176.0,0,0.138813,213.795,3.0,1,0.104039749378
720,560,1182.0,0,0.152663,212.579,3.0,1,0.114420176949
720,560,1188.0,0,0.137756,253.414,3.0,0,0.10324779056
720,560,1194.0,0,0.134778,303.672,3.0,1,0.101015794394
720,560,1200.0,0,0.15346,290.536,4.0,0,0.115017531471
720,560,1206.0,0,0.169662,238.105,3.0,1,0.127161459046
720,560,1212.0,0,0.164458,313.503,3.0,1,0.123260704281
720,560,1218.0,0,0.153767,335.547,3.0,1,0.1152476986
720,560,1224.0,0,0.160574,335.547,4.0,1,0.120350127547
720,560,1230.0,0,0.165974,335.547,3.0,0,0.124396750483
720,560,1236.0,0,0.181684,335.547,3.0,1,0.136171819133
720,560,1242.0,0,0.171644,335.547,3.0,1,0.128646573524
720,560,1248.0,0,0.182852,335.547,3.0,1,0.13704739735
720,560,1254.0,0,0.175884,335.547,3.0,1,0.131824297409
720,560,1260.0,0,0.185027,335.547,3.0,1,0.138677505458
720,560,1266.0,0,0.1901,335.547,3.0,1,0.142479325819
720,560,1272.0,0,0.171644,335.547,3.0,1,0.128646573524
720,560,1278.0,0,0.201345,335.547,4.0,0,0.150907183315
720,560,1284.0,0,0.202411,335.547,3.0,1,0.151706374273
720,560,1290.0,0,0.205473,335.547,3.0,1,0.154001394196
720,560,1296.0,0,0.203438,335.547,3.0,1,0.152476449333
720,560,1302.0,0,0.171644,335.547,2.0,1,0.128646573524
720,560,1308.0,0,0.206069,335.547,3.0,1,0.154447977974
720,560,1314.0,0,0.2195,335.547,3.0,1,0.16451478333
720,560,1320.0,0,0.214646,335.547,3.0,0,0.160876682088
720,560,1326.0,0,0.226591,382.482,3.0,1,0.169829386394
720,560,1332.0,0,0.171644,399.182,3.0,1,0.128646573524
720,560,1338.0,0,0.212426,440.371,3.0,1,0.159212600506
720,560,1344.0,0,0.198489,366.559,3.0,1,0.148766624718
720,560,1350.0,0,0.17076,490.296,2.0,1,0.127984178586
720,560,1356.0,0,0.139049,473.974,2.0,0,0.104217128391
720,560,1362.0,0,0.151786,509.293,2.0,1,0.113763256432
720,560,1368.0,0,0.108767,466.134,2.0,0,0.0815204656205
720,560,1374.0,0,0.0951302,487.484,2.0,0,0.0712998273079
720,560,1380.0,0,0.117225,467.612,2.0,1,0.0878596612771
720,560,1386.0,0,0.108402,399.433,2.0,1,0.0812471398892
720,560,1392.0,0,0.146461,496.219,2.0,1,0.109772333234
720,560,1398.0,0,0.135889,499.893,2.0,1,0.101848399467
720,560,1404.0,0,0.12199,438.682,2.0,1,0.0914314893597
720,560,1410.0,0,0.120515,471.67,2.0,1,0.0903253110528
720,560,1416.0,0,0.122227,484.124,2.0,1,0.0916089323769
720,560,1422.0,0,0.135514,548.473,2.0,1,0.101567291113
720,560,1428.0,0,0.123821,194.798,2.0,1,0.0928037949044
720,560,1434.0,0,0.120736,189.068,2.0,1,0.0904916471198
720,560,1440.0,0,0.120277,186.277,2.0,1,0.0901469301522
720,560,1446.0,0,0.122661,208.217,2.0,0,0.0919337214239
720,560,1452.0,0,0.124177,199.872,2.0,0,0.0930700387246
720,560,1458.0,0,0.119914,211.584,2.0,1,0.0898754154393
720,560,1464.0,0,0.123667,181.473,2.0,1,0.0926884555851
720,560,1470.0,0,0.160304,209.212,3.0,1,0.120147226576
720,560,1476.0,0,0.148786,172.677,3.0,1,0.111514952026
720,560,1482.0,0,0.120672,203.443,3.0,1,0.0904430050724
720,560,1488.0,0,0.161369,155.852,3.0,1,0.120945906474
720,560,1494.0,0,0.157757,204.05,3.0,1,0.118238570114
920,80,0.0,1,0.0202399,6.30109,1.0,0,0.00472582854672
