x,y,z,name,phi,kx,facies,ntg,prod
960,120,0.0,0,0.02,5.84456,1.0,0,0.00422211219893
960,120,6.0,0,0.0207896,6.78955,1.0,0,0.00438880883515
960,120,12.0,0,0.02,7.42611,1.0,1,0.00422211219893
960,120,18.0,0,0.02,6.12536,4.0,0,0.00422211219893
960,120,24.0,0,0.0221007,7.01467,3.0,0,0.0046655879426
960,120,30.0,0,0.0385807,5.63902,3.0,1,0.00814461049561
960,120,36.0,0,0.0307264,9.58446,1.0,0,0.00648650757435
960,120,42.0,0,0.02,8.85099,1.0,0,0.00422211219893
960,120,48.0,0,0.0222391,7.6019,1.0,0,0.0046948072236
960,120,54.0,0,0.0214768,8.01145,1.0,1,0.00453387601751
960,120,60.0,0,0.0224851,9.07434,2.0,1,0.00474673280925
960,120,66.0,0,0.0217878,8.74138,1.0,0,0.00459952629502
960,120,72.0,0,0.02,5.63902,3.0,0,0.00422211219893
960,120,78.0,0,0.0374929,51.069,1.0,0,0.00791495964347
960,120,84.0,0,0.041075,9.3804,1.0,0,0.00867116549774
960,120,90.0,0,0.0302192,9.12177,3.0,0,0.0063794511837
960,120,96.0,0,0.0294754,6.56735,1.0,0,0.00622241237538
960,120,102.0,0,0.02,5.63902,1.0,0,0.00422211219893
960,120,108.0,0,0.021716,9.4905,1.0,0,0.00458436559319
960,120,114.0,0,0.0215028,7.35274,4.0,0,0.00453935163233
960,120,120.0,0,0.02,7.69944,1.0,0,0.00422211219893
960,120,126.0,0,0.02,26.9646,2.0,0,0.00422211219893
960,120,132.0,0,0.02,13.4008,1.0,1,0.00422211219893
960,120,138.0,0,0.0215029,7.20349,1.0,0,0.00453937252214
960,120,144.0,0,0.02,8.13751,1.0,0,0.00422211219893
960,120,150.0,0,0.02,5.63902,1.0,0,0.00422211219893
960,120,156.0,0,0.02,6.99158,1.0,0,0.00422211219893
960,120,162.0,0,0.02,7.15273,1.0,0,0.00422211219893
960,120,168.0,0,0.02,6.47923,1.0,1,0.00422211219893
960,120,174.0,0,0.02,6.51495,1.0,0,0.00422211219893
960,120,180.0,0,0.02,6.53604,1.0,0,0.00422211219893
960,120,186.0,0,0.02,6.67977,4.0,0,0.00422211219893
960,120,192.0,0,0.0249872,6.61022,1.0,0,0.00527493201152
960,120,198.0,0,0.02,8.32143,1.0,0,0.00422211219893
960,120,204.0,0,0.02,8.29414,1.0,0,0.00422211219893
960,120,210.0,0,0.02,7.70711,2.0,0,0.00422211219893
960,120,216.0,0,0.02,5.63902,1.0,0,0.00422211219893
960,120,222.0,0,0.0299419,7.13587,3.0,0,0.0063209046124
960,120,228.0,0,0.0205081,7.85826,2.0,0,0.00432937463515
960,120,234.0,0,0.02,7.50973,1.0,0,0.00422211219893
960,120,240.0,0,0.02,6.46626,1.0,0,0.00422211219893
960,120,246.0,0,0.0224331,15.0174,1.0,1,0.0047357551611
960,120,252.0,0,0.0319184,6.75387,1.0,0,0.00673815979958
960,120,258.0,0,0.0223714,6.76167,4.0,0,0.00472273044723
960,120,264.0,0,0.02,7.95489,2.0,0,0.00422211219893
960,120,270.0,0,0.02,7.46179,1.0,0,0.00422211219893
960,120,276.0,0,0.0223748,6.25734,4.0,0,0.00472343548935
960,120,282.0,0,0.0422293,6.62781,4.0,0,0.00891483703345
960,120,288.0,0,0.02,7.49322,4.0,0,0.00422211219893
960,120,294.0,0,0.02,7.62928,1.0,0,0.00422211219893
960,120,300.0,0,0.02,7.81343,1.0,0,0.00422211219893
960,120,306.0,0,0.0483142,7.47095,3.0,1,0.0101993957738
960,120,312.0,0,0.0573311,7.96226,1.0,1,0.012102924883
960,120,318.0,0,0.057799,7.96226,1.0,1,0.0122016927259
960,120,324.0,0,0.0245321,7.96226,1.0,1,0.00517886304422
960,120,330.0,0,0.0218074,7.96226,1.0,1,0.00460366655369
960,120,336.0,0,0.0222095,6.44722,2.0,1,0.00468854395034
960,120,342.0,0,0.0616282,7.96226,1.0,0,0.0130100587646
960,120,348.0,0,0.0368515,7.96226,1.0,0,0.00777955029987
960,120,354.0,0,0.0642256,7.96226,4.0,0,0.0135583766689
960,120,360.0,0,0.0723634,7.96226,1.0,0,0.0152763119486
960,120,366.0,0,0.0455581,7.96226,1.0,0,0.00961757885133
960,120,372.0,0,0.0635617,7.96226,1.0,1,0.0134182210745
960,120,378.0,0,0.0214431,7.96226,1.0,0,0.00452674843853
960,120,384.0,0,0.02,7.1125,1.0,0,0.00422211219893
960,120,390.0,0,0.0359209,51.6186,1.0,0,0.00758310041238
960,120,396.0,0,0.0320294,48.2598,1.0,1,0.00676158972962
960,120,402.0,0,0.0648278,67.6856,3.0,0,0.0136855113206
960,120,408.0,0,0.0717006,59.3811,1.0,0,0.0151363971882
960,120,414.0,0,0.0717537,61.5908,1.0,0,0.0151476186882
960,120,420.0,0,0.0575279,57.4957,1.0,0,0.0121444714701
960,120,426.0,0,0.0724145,56.6815,1.0,0,0.0152871089221
960,120,432.0,0,0.0677161,55.8788,1.0,1,0.0142952385481
960,120,438.0,0,0.0509204,49.4656,1.0,0,0.0107495854
960,120,444.0,0,0.0531068,54.9764,4.0,1,0.0112111530326
960,120,450.0,0,0.0501299,64.7774,1.0,0,0.0105827074631
960,120,456.0,0,0.0610142,48.5789,1.0,0,0.0128804405612
960,120,462.0,0,0.0701042,66.794,1.0,0,0.0147993968589
960,120,468.0,0,0.0586404,42.9942,4.0,0,0.0123793085479
960,120,474.0,0,0.0593318,52.5057,1.0,0,0.0125252724735
960,120,480.0,0,0.0623207,54.4848,1.0,0,0.0131562491101
960,120,486.0,0,0.0621892,45.2506,3.0,0,0.0131284854866
960,120,492.0,0,0.0703765,66.929,1.0,0,0.0148568662235
960,120,498.0,0,0.0594436,59.3055,3.0,1,0.0125488767742
960,120,504.0,0,0.060593,43.6839,1.0,0,0.0127915175804
960,120,510.0,0,0.0619979,44.543,1.0,1,0.0130881064961
960,120,516.0,0,0.0276902,49.1579,2.0,0,0.00584555535432
960,120,522.0,0,0.0758452,58.5604,4.0,0,0.0160113371364
960,120,528.0,0,0.0366489,46.4739,4.0,0,0.00773679879927
960,120,534.0,0,0.0422831,60.3752,2.0,1,0.00892620997934
960,120,540.0,0,0.0399117,44.5887,2.0,0,0.00842557610103
960,120,546.0,0,0.0587251,46.8095,1.0,0,0.0123972024573
960,120,552.0,0,0.0799083,44.1745,2.0,0,0.0168690967083
960,120,558.0,0,0.0770017,51.4326,2.0,0,0.0162554901174
960,120,564.0,0,0.0782698,46.9116,2.0,0,0.0165231914768
960,120,570.0,0,0.0816175,44.2813,2.0,0,0.0172299174772
960,120,576.0,0,0.0692,61.88,4.0,0,0.0146085060904
960,120,582.0,0,0.0833494,76.9424,2.0,1,0.0175955266959
960,120,588.0,0,0.0637907,82.8064,2.0,0,0.0134665655661
960,120,594.0,0,0.0670584,81.2256,3.0,1,0.0141563987487
960,120,600.0,0,0.062812,85.468,2.0,0,0.0132599635071
960,120,606.0,0,0.0883876,106.907,2.0,0,0.0186591135709
960,120,612.0,0,0.0898608,113.999,2.0,0,0.0189701271008
960,120,618.0,0,0.10312,95.1017,1.0,1,0.0217691411313
960,120,624.0,0,0.0489891,89.3898,2.0,0,0.0103418704561
960,120,630.0,0,0.102249,102.23,2.0,0,0.0215854291417
960,120,636.0,0,0.0975945,127.832,2.0,0,0.0206027417156
960,120,642.0,0,0.0921918,87.6256,2.0,0,0.0194621997535
960,120,648.0,0,0.0962476,105.904,2.0,0,0.0203184019054
960,120,654.0,0,0.0959437,97.6552,2.0,0,0.0202542559472
960,120,660.0,0,0.0929432,102.713,2.0,0,0.0196208282364
960,120,666.0,0,0.105565,108.566,4.0,1,0.0222853307988
960,120,672.0,0,0.0921918,110.881,4.0,0,0.0194621997535
960,120,678.0,0,0.0955607,125.446,3.0,0,0.0201734084568
960,120,684.0,0,0.0931096,137.248,4.0,0,0.0196559691535
960,120,690.0,0,0.0940849,129.424,2.0,1,0.0198618597123
960,120,696.0,0,0.0964334,113.273,3.0,1,0.0203576417356
960,120,702.0,0,0.0921918,106.009,2.0,0,0.0194621997535
960,120,708.0,0,0.0948885,131.114,2.0,0,0.0200315043791
960,120,714.0,0,0.0940793,111.807,1.0,1,0.0198606684641
960,120,720.0,0,0.0947637,118.124,2.0,0,0.0200051520786
960,120,726.0,0,0.0923303,90.1181,2.0,0,0.0194914545773
960,120,732.0,0,0.0921918,98.804,3.0,0,0.0194621997535
960,120,738.0,0,0.0662182,64.5547,3.0,0,0.0139790427273
960,120,744.0,0,0.0676083,69.1872,3.0,0,0.0142724967989
960,120,750.0,0,0.0587999,38.7583,1.0,0,0.0124129987476
960,120,756.0,0,0.0641054,41.4097,2.0,0,0.0135330023175
960,120,762.0,0,0.0513135,43.0159,1.0,0,0.0108325653874
960,120,768.0,0,0.0511787,5.63902,1.0,0,0.0108041114121
960,120,774.0,0,0.0481857,28.8041,1.0,0,0.0101722725777
960,120,780.0,0,0.02,27.6218,1.0,0,0.00422211219893
960,120,786.0,0,0.0212855,31.0121,1.0,0,0.00449349378665
960,120,792.0,0,0.0494547,5.63902,2.0,1,0.0104401659688
960,120,798.0,0,0.02,20.7477,1.0,0,0.00422211219893
960,120,804.0,0,0.02,14.5518,2.0,0,0.00422211219893
960,120,810.0,0,0.02,62.3653,1.0,0,0.00422211219893
960,120,816.0,0,0.02,21.0449,1.0,0,0.00422211219893
960,120,822.0,0,0.0479373,18.2375,1.0,0,0.0101198362774
960,120,828.0,0,0.0404588,15.5342,1.0,0,0.0085410824982
960,120,834.0,0,0.0333403,14.6377,1.0,1,0.00703832770658
960,120,840.0,0,0.0296363,19.2394,1.0,0,0.00625638894687
960,120,846.0,0,0.0492935,18.3713,1.0,1,0.0104061376693
960,120,852.0,0,0.0479373,37.1753,1.0,0,0.0101198362774
960,120,858.0,0,0.0521909,34.1678,1.0,0,0.0110177817717
960,120,864.0,0,0.0354495,22.5595,3.0,0,0.0074835957191
960,120,870.0,0,0.02,31.4203,1.0,0,0.00422211219893
960,120,876.0,0,0.02,30.6613,1.0,0,0.00422211219893
960,120,882.0,0,0.048171,15.4043,1.0,0,0.0101691588732
960,120,888.0,0,0.0686236,32.0836,1.0,1,0.0144868239521
960,120,894.0,0,0.0687395,31.7992,1.0,0,0.0145112847969
960,120,900.0,0,0.0664371,36.4846,2.0,0,0.0140252439897
960,120,906.0,0,0.0656895,30.0635,3.0,1,0.0138674311231
960,120,912.0,0,0.0494547,34.8416,2.0,0,0.0104401659688
960,120,918.0,0,0.02,54.3728,3.0,0,0.00422211219893
960,120,924.0,0,0.0224953,50.5394,1.0,1,0.00474887865647
960,120,930.0,0,0.0212352,46.8343,1.0,0,0.00448286244132
960,120,936.0,0,0.056956,55.3169,1.0,0,0.0120237367737
960,120,942.0,0,0.051065,50.6092,1.0,1,0.0107801161341
960,120,948.0,0,0.0665147,50.6013,3.0,0,0.0140416170681
960,120,954.0,0,0.0568298,48.628,2.0,0,0.0119970844204
