x,y,z,name,phi,kx,facies,ntg,prod
200,40,0.0,0,0.0268061,7.65499,1.0,0,0.0159508998433
200,40,6.0,0,0.02,7.6546,1.0,0,0.0119009321279
200,40,12.0,0,0.03278,7.86444,1.0,0,0.0195056277576
200,40,18.0,0,0.021244,6.85867,4.0,0,0.0126411513361
200,40,24.0,0,0.02,7.57915,1.0,0,0.0119009321279
200,40,30.0,0,0.02,8.08205,1.0,0,0.0119009321279
200,40,36.0,0,0.0216522,7.94183,4.0,0,0.012884095376
200,40,42.0,0,0.032806,6.07489,1.0,0,0.0195210989693
200,40,48.0,0,0.02,6.96569,1.0,0,0.0119009321279
200,40,54.0,0,0.0223342,6.07489,1.0,0,0.0132899146211
200,40,60.0,0,0.02,7.73308,1.0,0,0.0119009321279
200,40,66.0,0,0.0219957,6.99,1.0,0,0.0130884865007
200,40,72.0,0,0.033176,6.95057,1.0,0,0.019741244307
200,40,78.0,0,0.02,6.07489,1.0,1,0.0119009321279
200,40,84.0,0,0.02,7.62756,1.0,0,0.0119009321279
200,40,90.0,0,0.02,6.73792,4.0,0,0.0119009321279
200,40,96.0,0,0.02,7.53701,1.0,0,0.0119009321279
200,40,102.0,0,0.0339547,8.08603,1.0,1,0.0202046583185
200,40,108.0,0,0.02,8.25923,1.0,0,0.0119009321279
200,40,114.0,0,0.0430567,6.07489,1.0,0,0.0256207305549
200,40,120.0,0,0.0202401,6.77961,1.0,0,0.0120438181813
200,40,126.0,0,0.02,7.5056,1.0,1,0.0119009321279
200,40,132.0,0,0.0357272,7.5056,1.0,0,0.0212593208428
200,40,138.0,0,0.0205575,7.5056,1.0,0,0.012232672132
200,40,144.0,0,0.0223284,7.5056,1.0,0,0.0132864516969
200,40,150.0,0,0.02,7.5056,1.0,0,0.0119009321279
200,40,156.0,0,0.0220093,7.5056,2.0,1,0.0130965683671
200,40,162.0,0,0.0380992,7.5056,1.0,0,0.0226707782942
200,40,168.0,0,0.0633925,7.5056,1.0,1,0.0377214991712
200,40,174.0,0,0.0655958,100.998,1.0,0,0.0390325870628
200,40,180.0,0,0.0679818,7.5056,1.0,0,0.0404523683956
200,40,186.0,0,0.0554585,7.5056,1.0,0,0.0330003873873
200,40,192.0,0,0.048578,7.5056,1.0,1,0.0289061449452
200,40,198.0,0,0.0457343,77.7272,1.0,1,0.0272140461337
200,40,204.0,0,0.0549408,44.217,1.0,0,0.0326923443307
200,40,210.0,0,0.0702906,39.8573,1.0,0,0.0418261850044
200,40,216.0,0,0.0692703,38.7309,1.0,1,0.0412190516592
200,40,222.0,0,0.0651868,47.079,1.0,0,0.0387891805563
200,40,228.0,0,0.0394824,36.0334,1.0,0,0.023493873674
200,40,234.0,0,0.0951138,39.6823,1.0,0,0.0565971189429
200,40,240.0,0,0.0211328,75.0406,1.0,0,0.0125749724649
200,40,246.0,0,0.0219294,48.9364,1.0,0,0.0130490341024
200,40,252.0,0,0.0717599,67.4206,2.0,1,0.0427005043589
200,40,258.0,0,0.02,61.4244,2.0,0,0.0119009321279
200,40,264.0,0,0.02,59.4518,2.0,0,0.0119009321279
200,40,270.0,0,0.0393665,60.4353,2.0,0,0.0234249106148
200,40,276.0,0,0.084394,72.5492,2.0,0,0.0502183464441
200,40,282.0,0,0.0818489,63.5215,2.0,0,0.0487039019871
200,40,288.0,0,0.0526545,75.7743,3.0,0,0.031331890684
200,40,294.0,0,0.0707265,66.4351,2.0,0,0.0420855506317
200,40,300.0,0,0.0712595,89.2085,2.0,1,0.0424027157546
200,40,306.0,0,0.110264,80.6786,2.0,1,0.06561203779
200,40,312.0,0,0.112351,92.5424,2.0,1,0.0668539429639
200,40,318.0,0,0.111209,74.7395,3.0,1,0.0661743969207
200,40,324.0,0,0.0733467,110.528,2.0,0,0.0436447266752
200,40,330.0,0,0.113897,123.359,2.0,1,0.0677738744649
200,40,336.0,0,0.087535,120.834,2.0,0,0.0520873982645
200,40,342.0,0,0.114676,95.5069,2.0,1,0.0682375118629
200,40,348.0,0,0.0960742,118.152,2.0,1,0.0571686311362
200,40,354.0,0,0.0954667,135.376,2.0,0,0.0568071558373
200,40,360.0,0,0.105058,136.443,2.0,1,0.0625142631182
200,40,366.0,0,0.0951627,117.148,2.0,0,0.0566262637672
200,40,372.0,0,0.118053,138.025,2.0,1,0.0702469804546
200,40,378.0,0,0.0939999,71.4088,2.0,0,0.0559343336643
200,40,384.0,0,0.0953657,149.937,2.0,0,0.0567470587228
200,40,390.0,0,0.105607,155.266,2.0,1,0.0628413414619
200,40,396.0,0,0.0981988,148.119,2.0,0,0.0584328815927
200,40,402.0,0,0.120172,143.607,1.0,1,0.0715076437734
200,40,408.0,0,0.127135,146.237,2.0,1,0.0756512643433
200,40,414.0,0,0.132333,136.48,2.0,1,0.0787445028576
200,40,420.0,0,0.1236,143.251,2.0,1,0.0735477950623
200,40,426.0,0,0.132941,161.335,2.0,1,0.0791061947611
200,40,432.0,0,0.121245,131.945,2.0,0,0.0721462222455
200,40,438.0,0,0.0875022,154.202,2.0,0,0.0520678872386
200,40,444.0,0,0.100991,141.626,2.0,1,0.0600943963701
200,40,450.0,0,0.0912766,156.58,2.0,0,0.0543138117745
200,40,456.0,0,0.107575,163.296,2.0,1,0.0640118604775
200,40,462.0,0,0.12183,190.421,2.0,1,0.0724943553638
200,40,468.0,0,0.106572,143.279,2.0,1,0.0634151976197
