x,y,z,name,phi,kx,facies,ntg,prod
360,520,0.0,0,0.0593455,44.1808,4.0,1,0.0657327974944
360,520,6.0,0,0.0681363,75.434,2.0,0,0.0754697148985
360,520,12.0,0,0.0987,72.9612,2.0,0,0.109322964363
360,520,18.0,0,0.0681896,138.003,4.0,0,0.0755287140905
360,520,24.0,0,0.0959599,130.556,2.0,0,0.106287904359
360,520,30.0,0,0.0964653,113.64,2.0,1,0.106847762352
360,520,36.0,0,0.104129,95.5845,2.0,1,0.115336804321
360,520,42.0,0,0.099168,103.641,2.0,0,0.10984133465
360,520,48.0,0,0.103928,102.657,2.0,1,0.115113863891
360,520,54.0,0,0.105768,44.1808,3.0,1,0.117151759993
360,520,60.0,0,0.100681,100.37,2.0,1,0.111516666118
360,520,66.0,0,0.0933684,141.816,2.0,0,0.103417525514
360,520,72.0,0,0.100026,157.908,2.0,1,0.110791680176
360,520,78.0,0,0.0865182,129.597,1.0,0,0.0958300703748
360,520,84.0,0,0.0950003,44.1808,1.0,0,0.105225040013
360,520,90.0,0,0.0956929,117.901,2.0,0,0.105992262315
360,520,96.0,0,0.129486,119.728,3.0,1,0.143422070552
360,520,102.0,0,0.101003,44.1808,2.0,0,0.111874217217
360,520,108.0,0,0.037584,117.149,2.0,0,0.0416290676874
360,520,114.0,0,0.0852892,133.341,4.0,0,0.0944688171868
360,520,120.0,0,0.0780598,96.4008,1.0,0,0.0864613198725
360,520,126.0,0,0.0776075,141.297,3.0,1,0.0859602756757
360,520,132.0,0,0.103001,128.437,2.0,1,0.114087215923
360,520,138.0,0,0.0785258,134.403,1.0,0,0.0869774295949
360,520,144.0,0,0.0626811,139.183,4.0,0,0.0694274243649
360,520,150.0,0,0.0801171,84.5179,2.0,0,0.0887400211967
360,520,156.0,0,0.0226428,79.9922,2.0,0,0.0250797920713
360,520,162.0,0,0.115077,100.339,2.0,0,0.127463119507
360,520,168.0,0,0.0831381,100.481,2.0,1,0.0920861882561
360,520,174.0,0,0.0665125,83.4747,3.0,0,0.0736711993693
360,520,180.0,0,0.120735,86.2076,1.0,1,0.133729320303
360,520,186.0,0,0.0814607,72.7919,2.0,1,0.0902282420177
360,520,192.0,0,0.124165,90.3705,2.0,0,0.137528254309
360,520,198.0,0,0.0323149,116.33,4.0,1,0.0357929080129
360,520,204.0,0,0.0226256,285.478,1.0,0,0.0250607571395
360,520,210.0,0,0.086171,175.418,2.0,0,0.095445492657
360,520,216.0,0,0.0737429,44.1808,2.0,0,0.0816798071748
360,520,222.0,0,0.132833,168.946,2.0,1,0.147129126602
360,520,228.0,0,0.138115,145.563,2.0,1,0.152979843337
360,520,234.0,0,0.149135,161.952,3.0,1,0.165185949003
360,520,240.0,0,0.137083,161.017,2.0,0,0.151836664499
360,520,246.0,0,0.114006,215.994,2.0,1,0.126276339909
360,520,252.0,0,0.139965,204.012,2.0,1,0.155029300695
360,520,258.0,0,0.0897803,269.594,2.0,0,0.0994432714372
360,520,264.0,0,0.0692138,188.597,1.0,0,0.0766631784963
360,520,270.0,0,0.114563,303.687,2.0,1,0.126892953315
360,520,276.0,0,0.178932,317.945,3.0,1,0.198189902442
360,520,282.0,0,0.154158,345.995,3.0,1,0.170750074801
360,520,288.0,0,0.167558,383.747,3.0,1,0.185591940766
360,520,294.0,0,0.177054,346.384,3.0,1,0.1961100047
360,520,300.0,0,0.182659,390.937,4.0,1,0.20231816133
360,520,306.0,0,0.211911,407.453,4.0,0,0.234719106681
360,520,312.0,0,0.215965,380.183,3.0,1,0.239208845086
360,520,318.0,0,0.20296,536.244,3.0,1,0.224804043268
360,520,324.0,0,0.210857,417.887,3.0,0,0.233551167404
360,520,330.0,0,0.210074,507.765,1.0,0,0.232684400753
360,520,336.0,0,0.208205,429.358,3.0,0,0.230613779178
360,520,342.0,0,0.216248,394.962,4.0,0,0.239522297952
360,520,348.0,0,0.208388,516.294,2.0,1,0.230817059721
360,520,354.0,0,0.206486,566.858,3.0,1,0.228709472325
360,520,360.0,0,0.206878,465.641,3.0,0,0.229144552244
360,520,366.0,0,0.20803,537.046,3.0,1,0.230419804354
360,520,372.0,0,0.216448,433.275,4.0,0,0.239743843214
360,520,378.0,0,0.210882,470.411,2.0,1,0.23357861132
360,520,384.0,0,0.210041,387.432,3.0,1,0.232647896585
360,520,390.0,0,0.198747,548.611,3.0,0,0.220137715015
360,520,396.0,0,0.215608,436.083,3.0,1,0.238813427054
360,520,402.0,0,0.21685,484.959,3.0,1,0.240189556796
360,520,408.0,0,0.198591,402.228,3.0,1,0.219965255472
360,520,414.0,0,0.204542,473.188,2.0,0,0.226556967132
360,520,420.0,0,0.2003,574.772,2.0,1,0.221858206742
360,520,426.0,0,0.209799,493.413,3.0,1,0.232379852553
360,520,432.0,0,0.217269,554.45,3.0,0,0.240653483305
360,520,438.0,0,0.215201,550.362,4.0,1,0.238362644463
360,520,444.0,0,0.221881,484.344,2.0,1,0.245762096142
360,520,450.0,0,0.221681,476.953,3.0,1,0.245540697879
360,520,456.0,0,0.214466,500.642,3.0,1,0.237548338275
360,520,462.0,0,0.217269,543.961,3.0,1,0.240653483305
360,520,468.0,0,0.215767,471.686,3.0,1,0.238990210396
360,520,474.0,0,0.217087,530.023,1.0,1,0.240452139768
360,520,480.0,0,0.208805,506.404,3.0,1,0.231278224312
360,520,486.0,0,0.212228,408.022,2.0,0,0.235069400231
360,520,492.0,0,0.218103,452.624,3.0,1,0.241577220832
360,520,498.0,0,0.212822,416.78,2.0,1,0.235728145415
360,520,504.0,0,0.226343,521.051,4.0,1,0.250703628258
360,520,510.0,0,0.217531,519.069,4.0,1,0.240943671067
360,520,516.0,0,0.229283,506.591,1.0,0,0.253960981801
360,520,522.0,0,0.230146,505.388,4.0,1,0.254916691057
360,520,528.0,0,0.226804,575.666,4.0,1,0.25121417888
360,520,534.0,0,0.228057,551.926,4.0,1,0.252602948748
360,520,540.0,0,0.2286,589.662,4.0,0,0.253203754527
360,520,546.0,0,0.230899,637.592,4.0,1,0.255750568869
360,520,552.0,0,0.237221,664.932,3.0,1,0.262752321515
360,520,558.0,0,0.230838,673.128,1.0,1,0.255682420181
360,520,564.0,0,0.248075,711.477,4.0,1,0.274774917375
360,520,570.0,0,0.250653,642.369,4.0,1,0.27763023851
360,520,576.0,0,0.245564,533.034,2.0,0,0.271993585074
360,520,582.0,0,0.245543,653.613,4.0,1,0.271970002181
360,520,588.0,0,0.244793,504.579,4.0,0,0.271139935221
360,520,594.0,0,0.253461,493.811,4.0,1,0.280740611927
360,520,600.0,0,0.238872,570.464,4.0,1,0.264581845318
360,520,606.0,0,0.256475,662.727,1.0,1,0.284078767631
360,520,612.0,0,0.256167,601.528,1.0,1,0.283737839249
360,520,618.0,0,0.247502,522.409,2.0,1,0.274140184401
360,520,624.0,0,0.26275,569.107,4.0,0,0.291029745983
360,520,630.0,0,0.265934,536.103,4.0,1,0.294555775648
360,520,636.0,0,0.264842,621.222,4.0,1,0.293346959767
360,520,642.0,0,0.258472,342.177,1.0,1,0.286290633484
360,520,648.0,0,0.271569,723.964,4.0,0,0.300797145199
360,520,654.0,0,0.278743,895.757,4.0,1,0.308743341205
360,520,660.0,0,0.278814,549.523,4.0,0,0.308821991289
360,520,666.0,0,0.28,460.92,4.0,1,0.310136069114
360,520,672.0,0,0.258472,698.399,2.0,1,0.286290633484
