x,y,z,name,phi,kx,facies,ntg,prod
320,520,0.0,0,0.091837,23.7873,2.0,0,0.0916627508214
320,520,6.0,0,0.0800978,25.8532,2.0,0,0.0799458396919
320,520,12.0,0,0.0911122,37.1182,4.0,0,0.0909393226071
320,520,18.0,0,0.0425438,31.1234,2.0,0,0.0424631416608
320,520,24.0,0,0.0434946,34.5976,2.0,0,0.0434121451743
320,520,30.0,0,0.0496948,29.5059,2.0,0,0.0496005421098
320,520,36.0,0,0.080161,100.468,3.0,0,0.0800089435
320,520,42.0,0,0.0914944,29.0065,3.0,0,0.0913208332155
320,520,48.0,0,0.0854015,38.6812,2.0,1,0.0852395209638
320,520,54.0,0,0.0812951,38.6812,2.0,1,0.0811408912806
320,520,60.0,0,0.0887217,38.6812,2.0,0,0.0885534021975
320,520,66.0,0,0.0700527,38.6812,2.0,0,0.0699198398246
320,520,72.0,0,0.100081,38.6812,2.0,1,0.0998913515042
320,520,78.0,0,0.112776,38.6812,2.0,1,0.1125617646
320,520,84.0,0,0.107879,38.6812,2.0,1,0.107674563965
320,520,90.0,0,0.117158,38.6812,4.0,1,0.116935384741
320,520,96.0,0,0.117387,38.6812,4.0,1,0.11716393655
320,520,102.0,0,0.102205,38.6812,2.0,1,0.10201138061
320,520,108.0,0,0.107423,38.6812,2.0,1,0.107219608211
320,520,114.0,0,0.1032,38.6812,1.0,1,0.103004047049
320,520,120.0,0,0.107237,38.6812,2.0,1,0.107034033501
320,520,126.0,0,0.102642,38.6812,2.0,1,0.102447560895
320,520,132.0,0,0.105864,73.2315,3.0,0,0.105663274086
320,520,138.0,0,0.106027,38.6812,1.0,0,0.105826183865
320,520,144.0,0,0.105229,38.6812,3.0,1,0.105029820631
320,520,150.0,0,0.079407,38.6812,2.0,0,0.0792563534957
320,520,156.0,0,0.0974667,302.931,2.0,1,0.0972818103167
320,520,162.0,0,0.109705,150.522,4.0,1,0.109496665986
320,520,168.0,0,0.106798,121.241,4.0,1,0.106595217405
320,520,174.0,0,0.105702,134.079,2.0,0,0.105501645955
320,520,180.0,0,0.11345,166.369,2.0,1,0.113234688726
320,520,186.0,0,0.117837,153.71,2.0,1,0.11761301732
320,520,192.0,0,0.120537,139.949,2.0,1,0.120308582522
320,520,198.0,0,0.121053,143.182,4.0,1,0.120822909472
320,520,204.0,0,0.107908,139.75,1.0,1,0.107702823727
320,520,210.0,0,0.114688,170.957,2.0,1,0.114470279364
320,520,216.0,0,0.119563,133.639,2.0,1,0.119336526903
320,520,222.0,0,0.134186,141.893,2.0,0,0.133931465021
320,520,228.0,0,0.105875,172.788,4.0,1,0.105674146038
320,520,234.0,0,0.0896511,151.12,2.0,0,0.0894810024349
320,520,240.0,0,0.08829,262.997,2.0,0,0.0881224948498
320,520,246.0,0,0.0890823,117.258,2.0,0,0.0889132732329
320,520,252.0,0,0.14017,101.814,2.0,1,0.139904477253
320,520,258.0,0,0.0860514,122.954,4.0,0,0.0858881928656
320,520,264.0,0,0.0885868,123.928,2.0,0,0.0884187523333
320,520,270.0,0,0.0862412,134.081,2.0,0,0.0860776122687
320,520,276.0,0,0.0892761,112.082,3.0,1,0.089106772271
320,520,282.0,0,0.145218,264.657,1.0,1,0.144942777838
320,520,288.0,0,0.0864923,254.678,3.0,0,0.0863282581576
320,520,294.0,0,0.166566,221.86,3.0,0,0.16625000283
320,520,300.0,0,0.174091,319.665,3.0,1,0.173760884842
320,520,306.0,0,0.195962,497.817,1.0,1,0.195590652089
320,520,312.0,0,0.211461,432.825,3.0,1,0.211059484445
320,520,318.0,0,0.222342,508.793,3.0,1,0.221919817231
320,520,324.0,0,0.223139,397.94,3.0,0,0.222715581219
320,520,330.0,0,0.220822,545.177,1.0,0,0.220403473366
320,520,336.0,0,0.219462,543.18,4.0,0,0.219046086668
320,520,342.0,0,0.214319,434.272,1.0,1,0.213912322606
320,520,348.0,0,0.217191,456.893,3.0,1,0.216778656579
320,520,354.0,0,0.221747,482.458,1.0,0,0.221325930296
320,520,360.0,0,0.210351,435.741,3.0,1,0.209952013555
320,520,366.0,0,0.210031,534.478,3.0,1,0.209632598941
320,520,372.0,0,0.215996,578.686,3.0,1,0.215586625062
320,520,378.0,0,0.192242,407.238,3.0,1,0.191877521532
320,520,384.0,0,0.18853,476.568,3.0,1,0.188172443206
320,520,390.0,0,0.189621,434.256,2.0,1,0.189261086354
320,520,396.0,0,0.196713,450.116,3.0,1,0.196339607411
320,520,402.0,0,0.216663,390.54,3.0,0,0.216252094089
320,520,408.0,0,0.218876,565.629,1.0,1,0.218461176646
320,520,414.0,0,0.216549,498.923,3.0,1,0.216138140736
320,520,420.0,0,0.211945,402.401,3.0,1,0.211543459872
320,520,426.0,0,0.195007,466.286,4.0,0,0.1946367197
320,520,432.0,0,0.217504,400.625,2.0,0,0.217091897946
320,520,438.0,0,0.191689,466.611,1.0,1,0.191325229927
320,520,444.0,0,0.211388,577.247,3.0,1,0.210986602904
320,520,450.0,0,0.204567,562.22,3.0,0,0.204179039236
320,520,456.0,0,0.217368,526.817,4.0,0,0.21695565349
320,520,462.0,0,0.221834,435.237,3.0,1,0.221413219902
320,520,468.0,0,0.215391,633.134,3.0,1,0.214982448391
320,520,474.0,0,0.218029,424.073,1.0,0,0.217615508039
320,520,480.0,0,0.209276,427.498,4.0,1,0.208878551038
320,520,486.0,0,0.199194,562.11,4.0,1,0.198816589535
320,520,492.0,0,0.226275,537.31,4.0,0,0.225845617046
320,520,498.0,0,0.229121,577.705,4.0,1,0.228686638087
320,520,504.0,0,0.227921,505.728,4.0,0,0.227488745239
320,520,510.0,0,0.21681,448.719,4.0,1,0.216399156058
320,520,516.0,0,0.234745,637.496,4.0,1,0.234299300563
320,520,522.0,0,0.230707,463.201,2.0,1,0.230269680286
320,520,528.0,0,0.225352,504.036,4.0,1,0.224924503728
320,520,534.0,0,0.243178,709.132,4.0,1,0.24271704892
320,520,540.0,0,0.225798,484.919,4.0,1,0.225369709823
320,520,546.0,0,0.223217,720.185,4.0,1,0.222793589835
320,520,552.0,0,0.236723,597.463,4.0,1,0.23627360404
320,520,558.0,0,0.215349,625.807,4.0,1,0.214940282147
320,520,564.0,0,0.225798,612.09,2.0,1,0.225370173933
320,520,570.0,0,0.221908,621.271,4.0,1,0.221486944656
320,520,576.0,0,0.234927,688.903,4.0,1,0.234481616489
320,520,582.0,0,0.244758,539.757,4.0,0,0.244293277687
320,520,588.0,0,0.2531,705.808,4.0,0,0.25261955804
320,520,594.0,0,0.252053,614.8,4.0,1,0.251574545548
320,520,600.0,0,0.224447,761.339,1.0,1,0.224021293507
320,520,606.0,0,0.247948,681.484,4.0,1,0.247478103051
320,520,612.0,0,0.25562,544.87,4.0,1,0.255134805081
320,520,618.0,0,0.248763,681.619,3.0,1,0.248291048153
320,520,624.0,0,0.251271,519.607,4.0,0,0.250794038008
320,520,630.0,0,0.269452,567.319,4.0,1,0.268941090363
320,520,636.0,0,0.270761,738.405,4.0,1,0.270246989747
320,520,642.0,0,0.257954,781.86,4.0,1,0.257465074837
320,520,648.0,0,0.26776,706.526,4.0,1,0.26725198173
320,520,654.0,0,0.28,673.262,3.0,1,0.279468873101
320,520,660.0,0,0.278087,895.294,3.0,1,0.277559731764
320,520,666.0,0,0.273332,632.42,4.0,1,0.272813058793
320,520,672.0,0,0.257954,748.68,4.0,1,0.257465074837
320,520,678.0,0,0.277786,896.05,4.0,1,0.27725860082
320,520,684.0,0,0.234005,723.887,1.0,1,0.23356089674
320,520,690.0,0,0.279112,908.264,4.0,0,0.278582509263
320,520,696.0,0,0.277581,729.022,4.0,1,0.277054736338
320,520,702.0,0,0.257954,775.81,4.0,1,0.257465074837
320,520,708.0,0,0.28,780.554,1.0,1,0.279468873101
320,520,714.0,0,0.27817,780.554,4.0,1,0.277642021438
320,520,720.0,0,0.278956,780.554,2.0,1,0.278426461197
320,520,726.0,0,0.277221,780.554,4.0,1,0.276695341498
320,520,732.0,0,0.257954,716.89,1.0,0,0.257465074837
320,520,738.0,0,0.247664,794.408,3.0,1,0.247194567985
320,520,744.0,0,0.200323,780.554,3.0,1,0.199943186336
320,520,750.0,0,0.172169,780.554,2.0,0,0.171842054301
320,520,756.0,0,0.124773,780.554,3.0,1,0.124536020735
320,520,762.0,0,0.104149,780.554,1.0,1,0.103951428264
320,520,768.0,0,0.0830935,780.554,2.0,1,0.0829359035813
320,520,774.0,0,0.088398,780.554,2.0,0,0.0882303548014
320,520,780.0,0,0.0838789,682.629,2.0,0,0.0837197952398
320,520,786.0,0,0.0931364,780.554,2.0,1,0.0929597353087
320,520,792.0,0,0.104149,780.554,2.0,1,0.103951428264
320,520,798.0,0,0.0746549,92.7114,2.0,1,0.0745132946222
320,520,804.0,0,0.0779427,95.4324,4.0,0,0.0777948500655
320,520,810.0,0,0.0830692,85.7654,4.0,0,0.0829116078272
320,520,816.0,0,0.079567,94.4192,2.0,0,0.0794160699834
320,520,822.0,0,0.104149,80.0436,2.0,1,0.103951428264
320,520,828.0,0,0.0368763,107.492,2.0,0,0.0368063697696
320,520,834.0,0,0.0684289,100.606,2.0,1,0.0682990841659
320,520,840.0,0,0.0608088,93.9319,2.0,1,0.0606934629307
320,520,846.0,0,0.097936,81.7677,2.0,1,0.0977502223345
320,520,852.0,0,0.104149,91.3891,4.0,0,0.103951428264
320,520,858.0,0,0.105095,95.1957,2.0,1,0.104895261775
320,520,864.0,0,0.0841724,108.712,1.0,0,0.084012736034
320,520,870.0,0,0.0810069,87.6635,2.0,0,0.0808532367961
320,520,876.0,0,0.0732788,82.9291,2.0,0,0.0731398451258
320,520,882.0,0,0.106212,99.3151,2.0,0,0.106010037885
320,520,888.0,0,0.108165,23.7873,2.0,1,0.10795993445
320,520,894.0,0,0.0848534,122.005,2.0,0,0.0846924703359
320,520,900.0,0,0.0404862,127.577,2.0,0,0.0404094038566
320,520,906.0,0,0.0487077,23.7873,2.0,0,0.0486152708137
320,520,912.0,0,0.11022,135.778,3.0,1,0.110011325571
320,520,918.0,0,0.0877107,128.854,2.0,0,0.0875442965781
320,520,924.0,0,0.0991459,136.578,2.0,1,0.0989578617619
320,520,930.0,0,0.103652,404.504,2.0,1,0.103455326793
320,520,936.0,0,0.103506,142.538,2.0,1,0.103309253508
320,520,942.0,0,0.11246,131.929,2.0,1,0.112246373312
320,520,948.0,0,0.111461,54.877,2.0,1,0.111249886235
320,520,954.0,0,0.107208,142.767,2.0,1,0.107004546944
320,520,960.0,0,0.12646,126.28,2.0,0,0.126220081498
320,520,966.0,0,0.121809,86.0421,2.0,1,0.121577811309
320,520,972.0,0,0.122071,135.88,2.0,0,0.121839797643
320,520,978.0,0,0.133038,165.605,2.0,1,0.132785940657
320,520,984.0,0,0.131135,120.462,2.0,1,0.130886731941
320,520,990.0,0,0.138539,153.955,2.0,1,0.138276452287
320,520,996.0,0,0.127847,133.251,2.0,1,0.127604005963
320,520,1002.0,0,0.136064,166.526,4.0,1,0.135806374368
320,520,1008.0,0,0.134269,148.168,2.0,1,0.134014370805
320,520,1014.0,0,0.131459,139.545,2.0,1,0.131210128901
320,520,1020.0,0,0.13146,150.257,3.0,1,0.131210915515
320,520,1026.0,0,0.14436,138.233,2.0,0,0.144086063871
320,520,1032.0,0,0.143142,167.887,2.0,1,0.142870420317
320,520,1038.0,0,0.138195,168.14,3.0,0,0.137932489918
320,520,1044.0,0,0.106427,216.352,2.0,1,0.106225141609
320,520,1050.0,0,0.11818,171.59,3.0,0,0.117955353036
320,520,1056.0,0,0.11547,209.379,2.0,0,0.115250880309
320,520,1062.0,0,0.152353,195.09,1.0,1,0.152064350046
320,520,1068.0,0,0.114557,263.519,3.0,1,0.114339622466
320,520,1074.0,0,0.117963,205.986,3.0,1,0.117738868556
320,520,1080.0,0,0.115824,196.839,3.0,1,0.115604237771
320,520,1086.0,0,0.116564,295.129,3.0,1,0.116342750094
320,520,1092.0,0,0.170538,269.024,1.0,1,0.170214431254
320,520,1098.0,0,0.185599,340.491,3.0,1,0.185246615733
320,520,1104.0,0,0.159335,288.689,3.0,1,0.159032456166
320,520,1110.0,0,0.160746,474.119,3.0,1,0.160440880484
320,520,1116.0,0,0.153393,413.383,3.0,0,0.153101879846
320,520,1122.0,0,0.184312,345.256,1.0,1,0.183962497542
320,520,1128.0,0,0.18781,439.081,2.0,1,0.187453740104
320,520,1134.0,0,0.191836,376.847,3.0,1,0.191472388437
320,520,1140.0,0,0.193122,339.399,2.0,1,0.192755898763
320,520,1146.0,0,0.193305,453.537,3.0,1,0.192938203446
320,520,1152.0,0,0.19858,393.119,3.0,1,0.198203598188
320,520,1158.0,0,0.192783,442.435,2.0,0,0.192417225163
320,520,1164.0,0,0.194741,452.027,3.0,1,0.194371909226
320,520,1170.0,0,0.193399,454.975,3.0,0,0.193031932241
320,520,1176.0,0,0.193375,351.864,1.0,1,0.193007958573
320,520,1182.0,0,0.213938,344.898,3.0,1,0.213531805753
320,520,1188.0,0,0.192506,558.568,3.0,1,0.19214120287
320,520,1194.0,0,0.195132,442.906,3.0,1,0.194761816736
320,520,1200.0,0,0.21806,470.369,3.0,1,0.217645935059
320,520,1206.0,0,0.209798,490.79,2.0,1,0.209400042498
320,520,1212.0,0,0.230384,815.197,4.0,1,0.229947120238
320,520,1218.0,0,0.199224,547.705,1.0,1,0.198846287864
320,520,1224.0,0,0.227193,650.522,4.0,1,0.22676249376
320,520,1230.0,0,0.224975,573.724,4.0,1,0.224547843886
320,520,1236.0,0,0.248682,551.065,4.0,0,0.248210749624
320,520,1242.0,0,0.237268,562.906,4.0,1,0.236817635969
320,520,1248.0,0,0.256631,767.212,2.0,1,0.256144267048
320,520,1254.0,0,0.260746,611.71,2.0,1,0.260251862077
320,520,1260.0,0,0.251989,618.608,4.0,1,0.251511293515
320,520,1266.0,0,0.260248,770.228,4.0,1,0.259754491577
320,520,1272.0,0,0.237268,685.675,1.0,1,0.236817635969
320,520,1278.0,0,0.270193,856.36,4.0,1,0.269680189793
320,520,1284.0,0,0.279402,633.852,3.0,1,0.278872383813
